0	1.91566	nan	nan
0.1	1.38819	nan	nan
0.2	1.14183	nan	nan
0.3	0.947579	nan	nan
0.4	0.779249	nan	nan
0.5	0.627266	nan	nan
0.6	0.487236	nan	nan
0.7	0.356945	nan	nan
0.8	0.235009	nan	nan
0.9	0.119913	nan	nan
1	4.12231e-009	nan	nan
