0	1.91566	2	2
0.1	1.38819	2	2
0.2	1.14183	1.99962	1.99981
0.3	0.947579	1.98181	1.98652
0.4	0.779249	1.7565	1.77594
0.5	0.627266	1.00973	1.01369
0.6	0.487236	0.270438	0.257284
0.7	0.356945	0.028635	0.0244166
0.8	0.235009	0.00112925	0.000814649
0.9	0.119913	1.66746e-005	9.17874e-006
1	4.12231e-009	4.12231e-009	4.12231e-009
