0	1.91566	2	2
0.1	1.38817	1.99999	2
0.2	1.14179	1.99947	1.99981
0.3	0.947532	1.97878	1.98652
0.4	0.779202	1.74544	1.77594
0.5	0.627226	1.00766	1.01369
0.6	0.487206	0.277876	0.257284
0.7	0.356926	0.0311493	0.0244166
0.8	0.235	0.00132847	0.000814649
0.9	0.119909	2.12642e-005	9.17874e-006
1	4.12231e-009	4.12231e-009	4.12231e-009
