1	1
2	0.0725044
3	0.0107847
4	0.0017922
5	0.00030558
6	5.24516e-005
7	9.01936e-006
8	1.5517e-006
9	2.66994e-007
10	4.59421e-008
11	7.90543e-009
12	1.36032e-009
13	2.34076e-010
14	4.02784e-011
15	6.93088e-012
16	1.19263e-012
17	2.0522e-013
18	3.53131e-014
19	6.07647e-015
20	1.0456e-015
21	1.79919e-016
22	3.09588e-017
23	5.32702e-018
24	9.16587e-019
25	1.57705e-019
26	2.71326e-020
27	4.66769e-021
28	8.02903e-022
29	1.38089e-022
30	2.37449e-023
31	4.08204e-024
32	7.01539e-025
33	1.20522e-025
34	2.06962e-026
35	3.55213e-027
36	6.09294e-028
37	1.0444e-028
38	1.78882e-029
39	3.06116e-030
40	5.23339e-031
41	8.9375e-032
42	1.52456e-032
43	2.5973e-033
44	4.41889e-034
45	7.50717e-035
46	1.27343e-035
47	2.15663e-036
48	3.64623e-037
49	6.15393e-038
50	1.03675e-038
51	1.74337e-039
52	2.92601e-040
53	4.90139e-041
54	8.19425e-042
55	1.36721e-042
56	2.27666e-043
57	3.7835e-044
58	6.27518e-045
59	1.03873e-045
60	1.71605e-046
61	2.82958e-047
62	4.65688e-048
63	7.65008e-049
64	1.25445e-049
65	2.05343e-050
66	3.35558e-051
67	5.47445e-052
68	8.91712e-053
69	1.45026e-053
70	2.35522e-054
71	3.8195e-055
72	6.18587e-056
73	1.00055e-056
74	1.61641e-057
75	2.60832e-058
76	4.20431e-059
77	6.76985e-060
78	1.08902e-060
79	1.75023e-061
80	2.81043e-062
81	4.50914e-063
82	7.22902e-064
83	1.15811e-064
84	1.85406e-065
85	2.96633e-066
86	4.74302e-067
87	7.57957e-068
88	1.21061e-068
89	1.93263e-069
90	3.08383e-070
91	4.9186e-071
92	7.84176e-072
93	1.24973e-072
94	1.99096e-073
95	3.17073e-074
96	5.04794e-075
97	8.03409e-076
98	1.27831e-076
99	2.03349e-077
100	3.23522e-078
101	5.16539e-079
