1	1
2	0.159398
3	0.0657093
4	0.0359517
5	0.0226694
6	0.0155809
7	0.0113493
8	0.00862011
9	0.0067569
10	0.00542828
11	0.0044476
12	0.00370319
13	0.00312487
14	0.00266673
15	0.00229772
16	0.0019962
17	0.00174673
18	0.00153806
19	0.00136182
20	0.00121168
21	0.00108279
22	0.000971383
23	0.000874478
24	0.000789714
25	0.00071519
26	0.000649363
27	0.000590971
28	0.000538972
29	0.000492502
30	0.000450835
31	0.000413364
32	0.000379571
33	0.000349018
34	0.000321329
35	0.00029618
36	0.000273293
37	0.000252424
38	0.000233363
39	0.000215925
40	0.000199949
41	0.00018529
42	0.000171824
43	0.000159437
44	0.000148032
45	0.00013752
46	0.000127821
47	0.000118864
48	0.000110585
49	0.000102928
50	9.58406e-005
51	8.92759e-005
52	8.31915e-005
53	7.75492e-005
54	7.2314e-005
55	6.74541e-005
56	6.29405e-005
57	5.87468e-005
58	5.48486e-005
59	5.1224e-005
60	4.78525e-005
61	4.47156e-005
62	4.1796e-005
63	3.90782e-005
64	3.65475e-005
65	3.41906e-005
66	3.19952e-005
67	2.99499e-005
68	2.80443e-005
69	2.62686e-005
70	2.4614e-005
71	2.30721e-005
72	2.16352e-005
73	2.02964e-005
74	1.9049e-005
75	1.7887e-005
76	1.68048e-005
77	1.57972e-005
78	1.48595e-005
79	1.39872e-005
80	1.31765e-005
81	1.24235e-005
82	1.1725e-005
83	1.10779e-005
84	1.04796e-005
85	9.92773e-006
86	9.42037e-006
87	8.95594e-006
88	8.5334e-006
89	8.15225e-006
90	7.81274e-006
91	7.51616e-006
92	7.26526e-006
93	7.06496e-006
94	6.92407e-006
95	6.85648e-006
96	6.8958e-006
97	7.05774e-006
98	7.70138e-006
99	7.66995e-006
100	2.04834e-005
