1	0
0.994999	-0.00859306
0.984999	-0.0260939
0.974999	-0.0437472
0.964999	-0.0613822
0.954999	-0.0788236
0.944999	-0.0958947
0.934999	-0.112421
0.924999	-0.128232
0.914999	-0.143168
0.904999	-0.157079
0.894999	-0.169831
0.884999	-0.181307
0.874999	-0.191412
0.864999	-0.200069
0.854999	-0.207224
0.844999	-0.212846
0.835	-0.216924
0.825	-0.21947
0.815	-0.220514
0.805	-0.220103
0.795	-0.218298
0.785	-0.215176
0.775	-0.210821
0.765	-0.205328
0.755	-0.198795
0.745	-0.191324
0.735	-0.18302
0.725	-0.173986
0.715	-0.164324
0.705	-0.154134
0.695	-0.14351
0.685	-0.132542
0.675	-0.121317
0.665	-0.109912
0.655	-0.0984014
0.645	-0.0868526
0.635	-0.0753266
0.625	-0.0638789
0.615	-0.0525589
0.605	-0.0414106
0.595	-0.0304727
0.585	-0.0197788
0.575	-0.00935796
0.565	0.000765299
0.555	0.0105705
0.545	0.020041
0.535	0.0291635
0.525	0.037928
0.515	0.0463273
0.505	0.0543569
0.495	0.0620146
0.485	0.0693001
0.475	0.0762153
0.465	0.0827634
0.455	0.0889491
0.445	0.0947782
0.435	0.100258
0.425	0.105395
0.415	0.110198
0.405	0.114675
0.395	0.118835
0.385	0.122687
0.375	0.126239
0.365	0.129499
0.355	0.132475
0.345	0.135174
0.335	0.137602
0.325	0.139765
0.315	0.141666
0.305	0.143308
0.295	0.144692
0.285	0.145819
0.275	0.146686
0.265	0.147289
0.255	0.147624
0.245	0.147681
0.235	0.147451
0.225	0.146922
0.215	0.146079
0.205	0.144904
0.195	0.14338
0.185	0.141483
0.175	0.139189
0.165	0.136472
0.155	0.133302
0.145	0.12965
0.135	0.125481
0.125	0.120761
0.115	0.115455
0.105	0.109523
0.095	0.102928
0.085	0.0956318
0.075	0.0875946
0.065	0.0787785
0.055	0.0691462
0.045	0.0586619
0.035	0.0472924
0.025	0.0350072
0.015	0.0217795
0.005	0.0075871
0	0
