1	1
0	0
0	-0.000774665
0	-0.000830398
0.005	-0.000832185
0.015	-0.000832928
0.025	-0.000833895
0.035	-0.000835109
0.045	-0.000836572
0.055	-0.000838285
0.065	-0.000840249
0.075	-0.000842467
0.085	-0.000844941
0.095	-0.000847673
0.105	-0.000850665
0.115	-0.000853921
0.125	-0.000857443
0.135	-0.000861235
0.145	-0.0008653
0.155	-0.000869641
0.165	-0.000874263
0.175	-0.000879169
0.185	-0.000884363
0.195	-0.000889851
0.205	-0.000895636
0.215	-0.000901723
0.225	-0.000908117
0.235	-0.000914822
0.245	-0.000921845
0.255	-0.00092919
0.265	-0.000936863
0.275	-0.000944869
0.285	-0.000953213
0.295	-0.000961902
0.305	-0.000970941
0.315	-0.000980336
0.325	-0.000990092
0.335	-0.00100022
0.345	-0.00101071
0.355	-0.00102159
0.365	-0.00103285
0.375	-0.0010445
0.385	-0.00105654
0.395	-0.00106899
0.405	-0.00108183
0.415	-0.00109509
0.425	-0.00110877
0.435	-0.00112286
0.445	-0.00113737
0.455	-0.0011523
0.465	-0.00116766
0.475	-0.00118345
0.485	-0.00119967
0.495	-0.00121631
0.505	-0.00123339
0.515	-0.00125088
0.525	-0.0012688
0.535	-0.00128714
0.545	-0.00130589
0.555	-0.00132505
0.565	-0.0013446
0.575	-0.00136454
0.585	-0.00138485
0.595	-0.00140552
0.605	-0.00142653
0.615	-0.00144786
0.625	-0.0014695
0.635	-0.00149142
0.645	-0.00151359
0.655	-0.00153599
0.665	-0.00155857
0.675	-0.00158132
0.685	-0.00160419
0.695	-0.00162713
0.705	-0.00165011
0.715	-0.00167308
0.725	-0.00169599
0.735	-0.00171879
0.745	-0.00174141
0.755	-0.00176381
0.765	-0.00178592
0.775	-0.00180768
0.785	-0.00182902
0.795	-0.00184987
0.805	-0.00187017
0.815	-0.00188984
0.825	-0.00190883
0.835	-0.00192704
0.844999	-0.00194442
0.854999	-0.0019609
0.864999	-0.0019764
0.874999	-0.00199086
0.884999	-0.00200423
0.894999	-0.00201643
0.904999	-0.00202742
0.914999	-0.00203713
0.924999	-0.00204554
0.934999	-0.00205257
0.944999	-0.00205646
0.954999	-0.00195958
0.964999	0.00235057
0.974999	0.125053
0.984999	1
0.994999	-1.54924e-005
1	1.49375e-005
0	5.41933e-007
0	1.29793e-008
0.01	3.19515e-010
0.01	9.41417e-011
0.01	9.07139e-011
0.01	9.03889e-011
0.01	9.00506e-011
0.01	8.96611e-011
0.01	8.92191e-011
0.01	8.87232e-011
0.01	8.8172e-011
0.01	8.7564e-011
0.01	8.68975e-011
0.01	8.61704e-011
0.01	8.53807e-011
0.01	8.45262e-011
0.01	8.36044e-011
0.01	8.26128e-011
0.01	8.15483e-011
0.01	8.04081e-011
0.01	7.91889e-011
0.01	7.78873e-011
0.01	7.64995e-011
0.01	7.50216e-011
0.01	7.34496e-011
0.01	7.17792e-011
0.01	7.00055e-011
0.00999999	6.81239e-011
0.00999999	6.61292e-011
0.00999999	6.40159e-011
0.00999999	6.17785e-011
0.00999999	5.94111e-011
0.00999999	5.69073e-011
0.00999999	5.42608e-011
0.00999999	5.14648e-011
0.00999999	4.85123e-011
0.00999999	4.53959e-011
0.00999999	4.21081e-011
0.00999999	3.8641e-011
0.00999999	3.49866e-011
0.00999999	3.11364e-011
0.00999999	2.70818e-011
0.00999999	2.2814e-011
0.00999999	1.8324e-011
0.00999999	1.36025e-011
0.00999999	8.64017e-012
0.00999999	3.42748e-012
0.00999999	-2.04513e-012
0.00999999	-7.78727e-012
0.00999999	-1.38086e-011
0.00999999	-2.01185e-011
0.00999999	-2.67265e-011
0.00999999	-3.36416e-011
0.01	-4.08728e-011
0.00999999	-4.84284e-011
0.00999999	-5.63165e-011
0.00999999	-6.45443e-011
0.00999999	-7.31183e-011
0.00999999	-8.20442e-011
0.00999999	-9.13267e-011
0.00999999	-1.00969e-010
0.00999999	-1.10973e-010
0.00999999	-1.2134e-010
0.00999999	-1.32068e-010
0.00999999	-1.43153e-010
0.00999999	-1.5459e-010
0.00999999	-1.66372e-010
0.00999999	-1.78487e-010
0.00999999	-1.90923e-010
0.00999999	-2.03663e-010
0.00999999	-2.16687e-010
0.00999999	-2.29973e-010
0.00999999	-2.43492e-010
0.00999999	-2.57216e-010
0.00999999	-2.71109e-010
0.00999999	-2.85133e-010
0.00999999	-2.99246e-010
0.00999999	-3.13401e-010
0.00999999	-3.27549e-010
0.00999999	-3.41634e-010
0.00999999	-3.556e-010
0.00999999	-3.69386e-010
0.00999999	-3.82927e-010
0.00999999	-3.96159e-010
