0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.000216388	0.00411806	0.00804455	0.0111945	0.0135069	0.0150931	0.0160813	0.0165816	0.016683	0.0164574	0.0159641	0.0152532	0.0143678	0.0133453	0.0122186	0.0110162	0.00976307	0.00848072	0.00718723	0.0058976	0.0046239	0.00337541	0.00215883	0.000978518	-0.000163313	-0.00126634	-0.00233189	-0.00336265	-0.00436238	-0.00533565	-0.00628742	-0.00722272	-0.0081462	-0.00906154	-0.0099709	-0.0108741	-0.0117676	-0.0126432	-0.0134868	-0.0142757	-0.0149763	-0.0155402	-0.0158993	-0.0159592	-0.0155898	-0.0146157	-0.0128089	-0.00991108	-0.00577527	-0.000969803	0	
0	0.00454001	0.0214508	0.0378679	0.0513822	0.0616367	0.0689055	0.0736035	0.0761331	0.0768471	0.0760469	0.0739905	0.0709012	0.0669739	0.0623799	0.0572706	0.0517786	0.0460203	0.0400959	0.0340911	0.0280771	0.0221121	0.0162413	0.0104985	0.00490678	-0.000520696	-0.00577925	-0.0108716	-0.0158068	-0.0205986	-0.025264	-0.0298218	-0.0342906	-0.0386869	-0.043022	-0.0472995	-0.0515116	-0.0556343	-0.0596217	-0.0633994	-0.066855	-0.0698267	-0.0720894	-0.073336	-0.0731559	-0.0710102	-0.0662126	-0.057941	-0.0453599	-0.0280932	-0.00773374	0	
0	0.0166155	0.0563183	0.093203	0.123899	0.14771	0.165004	0.176499	0.182971	0.185149	0.183689	0.179175	0.17212	0.162984	0.152172	0.140048	0.12693	0.1131	0.0988028	0.0842477	0.0696112	0.0550378	0.0406424	0.0265124	0.0127094	-0.000727604	-0.0137804	-0.0264481	-0.0387443	-0.0506939	-0.0623291	-0.0736856	-0.084798	-0.0956942	-0.106389	-0.116878	-0.127127	-0.137063	-0.146557	-0.155415	-0.163352	-0.16997	-0.17473	-0.176919	-0.175615	-0.169652	-0.157622	-0.137935	-0.109087	-0.0703674	-0.0235568	0	
0	0.0355789	0.106598	0.170002	0.222684	0.263993	0.294463	0.315114	0.327104	0.331576	0.329596	0.322137	0.310079	0.294216	0.27526	0.253852	0.23056	0.205888	0.180275	0.154099	0.127684	0.101293	0.0751416	0.0493944	0.0241722	-0.000444838	-0.0244121	-0.0477157	-0.0703669	-0.0923963	-0.113847	-0.134766	-0.155198	-0.175176	-0.194705	-0.213756	-0.232244	-0.250015	-0.266819	-0.282284	-0.295888	-0.306918	-0.31443	-0.317205	-0.313707	-0.302055	-0.280044	-0.245259	-0.1954	-0.128992	-0.0466981	0	
0	0.0597243	0.169175	0.264045	0.342393	0.404084	0.45001	0.481554	0.500274	0.507739	0.505447	0.494793	0.477061	0.453426	0.42495	0.392596	0.357226	0.319605	0.280405	0.240211	0.199519	0.158743	0.118221	0.0782188	0.038933	0.000501806	-0.0369903	-0.0735047	-0.10904	-0.143621	-0.177294	-0.210108	-0.242106	-0.273311	-0.303704	-0.33321	-0.361671	-0.38882	-0.414247	-0.437365	-0.457363	-0.473163	-0.483361	-0.486184	-0.479437	-0.460491	-0.42631	-0.373585	-0.299033	-0.19994	-0.074973	0	
0	0.0874559	0.24087	0.371212	0.478148	0.562419	0.625484	0.669189	0.695535	0.706535	0.704132	0.69016	0.666328	0.634212	0.595256	0.550771	0.501938	0.449814	0.395329	0.339296	0.28241	0.225256	0.168314	0.111966	0.0565026	0.00213465	-0.0510002	-0.102826	-0.153315	-0.202477	-0.250347	-0.296962	-0.342351	-0.386509	-0.429378	-0.470815	-0.510564	-0.548219	-0.583183	-0.61462	-0.641401	-0.66205	-0.67468	-0.676939	-0.665964	-0.638361	-0.590239	-0.517315	-0.415143	-0.27945	-0.106533	0	
0	0.117488	0.318856	0.487755	0.625563	0.734101	0.815555	0.872339	0.906953	0.921881	0.919529	0.90218	0.87198	0.83092	0.780837	0.723406	0.660146	0.59242	0.521432	0.448239	0.373751	0.298736	0.223832	0.149551	0.0762897	0.00434419	-0.0660821	-0.134863	-0.201933	-0.267274	-0.330893	-0.392805	-0.453005	-0.511449	-0.568014	-0.622475	-0.674454	-0.723388	-0.768467	-0.808586	-0.842281	-0.867662	-0.882349	-0.883409	-0.867309	-0.829889	-0.766378	-0.671463	-0.539419	-0.364274	-0.139933	0	
0	0.148836	0.40078	0.610426	0.780792	0.914839	1.01558	1.08609	1.1294	1.14852	1.14633	1.12558	1.08884	1.03855	0.97693	0.906031	0.827718	0.743664	0.655359	0.564113	0.471056	0.377151	0.283199	0.189854	0.0976294	0.00691383	-0.0820119	-0.16896	-0.253816	-0.336519	-0.417039	-0.495349	-0.5714	-0.645086	-0.716208	-0.784436	-0.849257	-0.909929	-0.965417	-1.01433	-1.05487	-1.08472	-1.101	-1.10023	-1.07819	-1.02996	-0.949904	-0.831635	-0.668124	-0.451708	-0.174056	0	
0	0.180763	0.484751	0.736513	0.940542	1.10093	1.22155	1.30617	1.35844	1.3819	1.37992	1.35573	1.31237	1.25268	1.17929	1.09463	1.00091	0.900116	0.794021	0.684192	0.571983	0.458556	0.34488	0.231754	0.119812	0.0095472	-0.0986764	-0.2046	-0.30805	-0.408911	-0.507101	-0.602542	-0.695121	-0.784659	-0.870864	-0.953286	-1.03126	-1.10386	-1.16981	-1.22743	-1.27456	-1.3085	-1.32587	-1.32262	-1.29391	-1.23407	-1.13657	-0.994009	-0.798077	-0.539524	-0.208034	0	
