0.005	0.795	22.1812
0.005	0.785	22.178
0.005	0.775	22.1753
0.005	0.765	22.1731
0.005	0.755	22.1714
0.005	0.745	22.1702
0.005	0.735	22.1696
0.005	0.725	22.1694
0.005	0.715	22.1697
0.005	0.705	22.1706
0.005	0.695	22.1719
0.005	0.685	22.1737
0.005	0.675	22.176
0.005	0.665	22.1788
0.005	0.655	22.1821
0.005	0.645	22.1858
0.005	0.635	22.1901
0.005	0.625	22.1947
0.005	0.615	22.1999
0.005	0.605	22.2055
0.005	0.595	22.2115
0.005	0.585	22.218
0.005	0.575	22.2249
0.005	0.565	22.2322
0.005	0.555	22.2399
0.005	0.545	22.2481
0.005	0.535	22.2567
0.005	0.525	22.2656
0.005	0.515	22.275
0.005	0.505	22.2847
0.005	0.495	22.2949
0.005	0.485	22.3054
0.005	0.475	22.3162
0.005	0.465	22.3274
0.005	0.455	22.339
0.005	0.445	22.3509
0.005	0.435	22.3632
0.005	0.425	22.3759
0.005	0.415	22.3889
0.005	0.405	22.4023
0.005	0.395	22.4174
0.005	0.385	22.4336
0.005	0.375	22.4498
0.005	0.365	22.466
0.005	0.355	22.4822
0.005	0.345	22.4985
0.005	0.335	22.5147
0.005	0.325	22.531
0.005	0.315	22.5474
0.005	0.305	22.5637
0.005	0.295	22.5801
0.005	0.285	22.5964
0.005	0.275	22.6128
0.005	0.265	22.6292
0.005	0.255	22.6455
0.005	0.245	22.6618
0.005	0.235	22.6781
0.005	0.225	22.6943
0.005	0.215	22.7105
0.005	0.205	22.7266
0.005	0.195	22.7426
0.005	0.185	22.7585
0.005	0.175	22.7743
0.005	0.165	22.79
0.005	0.155	22.8055
0.005	0.145	22.8209
0.005	0.135	22.8361
0.005	0.125	22.8511
0.005	0.115	22.8659
0.005	0.105	22.8804
0.005	0.095	22.8947
0.005	0.085	22.9086
0.005	0.075	22.9222
0.005	0.065	22.9353
0.005	0.055	22.9479
0.005	0.045	22.96
0.005	0.035	22.9713
0.005	0.025	22.9817
0.005	0.015	22.9909
0.005	0.005	22.9981

0.015	0.795	22.1772
0.015	0.785	22.1739
0.015	0.775	22.1712
0.015	0.765	22.169
0.015	0.755	22.1674
0.015	0.745	22.1662
0.015	0.735	22.1655
0.015	0.725	22.1654
0.015	0.715	22.1657
0.015	0.705	22.1665
0.015	0.695	22.1679
0.015	0.685	22.1697
0.015	0.675	22.172
0.015	0.665	22.1748
0.015	0.655	22.1781
0.015	0.645	22.1818
0.015	0.635	22.186
0.015	0.625	22.1907
0.015	0.615	22.1958
0.015	0.605	22.2014
0.015	0.595	22.2075
0.015	0.585	22.2139
0.015	0.575	22.2208
0.015	0.565	22.2282
0.015	0.555	22.2359
0.015	0.545	22.2441
0.015	0.535	22.2526
0.015	0.525	22.2616
0.015	0.515	22.271
0.015	0.505	22.2807
0.015	0.495	22.2908
0.015	0.485	22.3013
0.015	0.475	22.3122
0.015	0.465	22.3234
0.015	0.455	22.335
0.015	0.445	22.3469
0.015	0.435	22.3591
0.015	0.425	22.3717
0.015	0.415	22.3847
0.015	0.405	22.398
0.015	0.395	22.4129
0.015	0.385	22.429
0.015	0.375	22.4451
0.015	0.365	22.4612
0.015	0.355	22.4774
0.015	0.345	22.4936
0.015	0.335	22.5099
0.015	0.325	22.5262
0.015	0.315	22.5425
0.015	0.305	22.5589
0.015	0.295	22.5752
0.015	0.285	22.5916
0.015	0.275	22.608
0.015	0.265	22.6243
0.015	0.255	22.6407
0.015	0.245	22.657
0.015	0.235	22.6733
0.015	0.225	22.6895
0.015	0.215	22.7056
0.015	0.205	22.7217
0.015	0.195	22.7377
0.015	0.185	22.7537
0.015	0.175	22.7695
0.015	0.165	22.7851
0.015	0.155	22.8007
0.015	0.145	22.8161
0.015	0.135	22.8313
0.015	0.125	22.8463
0.015	0.115	22.8611
0.015	0.105	22.8756
0.015	0.095	22.8899
0.015	0.085	22.9038
0.015	0.075	22.9174
0.015	0.065	22.9306
0.015	0.055	22.9433
0.015	0.045	22.9555
0.015	0.035	22.967
0.015	0.025	22.9778
0.015	0.015	22.9875
0.015	0.005	22.9962

0.025	0.795	22.174
0.025	0.785	22.1707
0.025	0.775	22.168
0.025	0.765	22.1658
0.025	0.755	22.1642
0.025	0.745	22.163
0.025	0.735	22.1623
0.025	0.725	22.1622
0.025	0.715	22.1625
0.025	0.705	22.1633
0.025	0.695	22.1647
0.025	0.685	22.1665
0.025	0.675	22.1688
0.025	0.665	22.1716
0.025	0.655	22.1749
0.025	0.645	22.1786
0.025	0.635	22.1828
0.025	0.625	22.1875
0.025	0.615	22.1926
0.025	0.605	22.1982
0.025	0.595	22.2042
0.025	0.585	22.2107
0.025	0.575	22.2176
0.025	0.565	22.2249
0.025	0.555	22.2327
0.025	0.545	22.2408
0.025	0.535	22.2494
0.025	0.525	22.2583
0.025	0.515	22.2677
0.025	0.505	22.2774
0.025	0.495	22.2875
0.025	0.485	22.298
0.025	0.475	22.3089
0.025	0.465	22.3201
0.025	0.455	22.3316
0.025	0.445	22.3435
0.025	0.435	22.3557
0.025	0.425	22.3683
0.025	0.415	22.3812
0.025	0.405	22.3944
0.025	0.395	22.4091
0.025	0.385	22.4251
0.025	0.375	22.4411
0.025	0.365	22.4572
0.025	0.355	22.4734
0.025	0.345	22.4896
0.025	0.335	22.5058
0.025	0.325	22.5221
0.025	0.315	22.5384
0.025	0.305	22.5547
0.025	0.295	22.5711
0.025	0.285	22.5874
0.025	0.275	22.6038
0.025	0.265	22.6201
0.025	0.255	22.6364
0.025	0.245	22.6527
0.025	0.235	22.669
