0.00499933	2
0.0149993	2
0.0249993	2
0.0349993	2
0.0449993	2
0.0549993	1.99999
0.0649993	1.99999
0.0749993	1.99999
0.0849993	1.99998
0.0949993	1.99997
0.104999	1.99995
0.114999	1.99992
0.124999	1.99988
0.134999	1.99983
0.144999	1.99974
0.154999	1.99961
0.164999	1.99942
0.174999	1.99914
0.184999	1.99875
0.194999	1.9982
0.204999	1.99743
0.214999	1.99636
0.224999	1.99492
0.234999	1.99297
0.244999	1.99038
0.254999	1.98699
0.264999	1.98258
0.274999	1.97693
0.284999	1.96977
0.294999	1.96081
0.304999	1.94973
0.314999	1.93618
0.324999	1.9198
0.334999	1.90023
0.344999	1.87712
0.354999	1.85012
0.364999	1.81893
0.374999	1.7833
0.384999	1.74303
0.394999	1.69801
0.404999	1.6482
0.414999	1.59368
0.424999	1.5346
0.434999	1.47125
0.444999	1.40399
0.454999	1.33332
0.464999	1.25977
0.474999	1.18399
0.484999	1.10667
0.494999	1.02852
0.504999	0.950304
0.514999	0.87275
0.524999	0.796575
0.534999	0.72245
0.544999	0.650988
0.554999	0.582724
0.564999	0.518112
0.574999	0.457512
0.584999	0.401189
0.594999	0.349312
0.604999	0.301961
0.614999	0.259127
0.624999	0.220728
0.634999	0.18661
0.644999	0.156569
0.654999	0.130354
0.664999	0.107681
0.674999	0.0882494
0.684999	0.0717448
0.694999	0.0578531
0.704999	0.0462669
0.714999	0.0366918
0.724999	0.0288515
0.734999	0.0224909
0.744999	0.0173791
0.754999	0.0133096
0.764999	0.0101007
0.774999	0.00759474
0.784999	0.00565683
0.794999	0.00417301
0.804999	0.00304827
0.814999	0.00220439
0.824999	0.00157781
0.834999	0.00111748
0.844999	0.000782926
0.854999	0.000542458
0.864999	0.00037156
0.874999	0.000251506
0.884999	0.000168167
0.894999	0.000111021
0.904999	7.23277e-005
0.914999	4.64699e-005
0.924999	2.94235e-005
0.934999	1.83447e-005
0.944999	1.12524e-005
0.954999	6.7875e-006
0.964999	4.03363e-006
0.974999	2.38651e-006
0.984999	1.45821e-006
0.994999	5.48401e-007
1	4.16353e-007
