0.00499933	2
0.0149993	2
0.0249993	2
0.0349993	2
0.0449993	2
0.0549993	2
0.0649993	2
0.0749993	2
0.0849993	2
0.0949993	2
0.104999	1.99999
0.114999	1.99999
0.124999	1.99999
0.134999	1.99998
0.144999	1.99997
0.154999	1.99995
0.164999	1.99992
0.174999	1.99988
0.184999	1.99981
0.194999	1.9997
0.204999	1.99954
0.214999	1.99929
0.224999	1.99892
0.234999	1.99836
0.244999	1.99755
0.254999	1.99638
0.264999	1.99472
0.274999	1.99239
0.284999	1.98916
0.294999	1.98476
0.304999	1.97887
0.314999	1.97108
0.324999	1.96096
0.334999	1.94801
0.344999	1.93169
0.354999	1.91144
0.364999	1.88668
0.374999	1.85689
0.384999	1.82155
0.394999	1.78027
0.404999	1.73273
0.414999	1.67878
0.424999	1.61841
0.434999	1.55183
0.444999	1.4794
0.454999	1.4017
0.464999	1.31946
0.474999	1.23357
0.484999	1.14503
0.494999	1.05496
0.504999	0.964511
0.514999	0.874845
0.524999	0.787063
0.534999	0.702183
0.544999	0.621115
0.554999	0.544639
0.564999	0.473368
0.574999	0.407738
0.584999	0.348014
0.594999	0.294307
0.604999	0.246577
0.614999	0.204649
0.624999	0.168243
0.634999	0.136994
0.644999	0.110477
0.654999	0.0882309
0.664999	0.0697794
0.674999	0.0546472
0.684999	0.0423763
0.694999	0.0325368
0.704999	0.0247348
0.714999	0.0186172
0.724999	0.0138734
0.734999	0.0102354
0.744999	0.00747622
0.754999	0.00540641
0.764999	0.00387071
0.774999	0.00274369
0.784999	0.00192554
0.794999	0.001338
0.804999	0.000920588
0.814999	0.000627182
0.824999	0.00042312
0.834999	0.000282681
0.844999	0.000187033
0.854999	0.000122559
0.864999	7.95419e-005
0.874999	5.11308e-005
0.884999	3.25544e-005
0.894999	2.05292e-005
0.904999	1.28221e-005
0.914999	7.93126e-006
0.924999	4.85853e-006
0.934999	2.94778e-006
0.944999	1.77317e-006
0.954999	1.06262e-006
0.964999	6.46612e-007
0.974999	4.24076e-007
0.984999	3.39447e-007
0.994999	3.92976e-007
1	4.16353e-007
