0.00499933	2
0.0149993	2
0.0249993	2
0.0349993	2
0.0449993	2
0.0549993	2
0.0649993	2
0.0749993	2
0.0849993	2
0.0949993	2
0.104999	2
0.114999	2
0.124999	2
0.134999	1.99999
0.144999	1.99999
0.154999	1.99998
0.164999	1.99997
0.174999	1.99995
0.184999	1.99991
0.194999	1.99986
0.204999	1.99977
0.214999	1.99962
0.224999	1.9994
0.234999	1.99905
0.244999	1.99852
0.254999	1.99772
0.264999	1.99654
0.274999	1.99482
0.284999	1.99236
0.294999	1.98891
0.304999	1.98413
0.314999	1.97764
0.324999	1.96898
0.334999	1.95764
0.344999	1.94303
0.354999	1.92453
0.364999	1.90151
0.374999	1.87335
0.384999	1.83945
0.394999	1.79932
0.404999	1.75257
0.414999	1.69896
0.424999	1.63844
0.434999	1.57117
0.444999	1.49751
0.454999	1.41805
0.464999	1.33357
0.474999	1.24506
0.484999	1.15363
0.494999	1.06049
0.504999	0.966911
0.514999	0.874173
0.524999	0.783494
0.534999	0.696
0.544999	0.612681
0.554999	0.534364
0.564999	0.461688
0.574999	0.395102
0.584999	0.33486
0.594999	0.281037
0.604999	0.233541
0.614999	0.192142
0.624999	0.156497
0.634999	0.126177
0.644999	0.100697
0.654999	0.0795399
0.664999	0.0621819
0.674999	0.0481094
0.684999	0.0368353
0.694999	0.0279094
0.704999	0.0209253
0.714999	0.0155245
0.724999	0.0113967
0.734999	0.00827831
0.744999	0.00594984
0.754999	0.0042312
0.764999	0.00297723
0.774999	0.00207277
0.784999	0.00142782
0.794999	0.000973147
0.804999	0.000656226
0.814999	0.000437808
0.824999	0.000288964
0.834999	0.000188665
0.844999	0.000121833
0.854999	7.77994e-005
0.864999	4.91131e-005
0.874999	3.06376e-005
0.884999	1.88761e-005
0.894999	1.14776e-005
0.904999	6.88107e-006
0.914999	4.06231e-006
0.924999	2.35763e-006
0.934999	1.34216e-006
0.944999	7.4726e-007
0.954999	4.05235e-007
0.964999	2.12806e-007
0.974999	1.07245e-007
0.984999	5.09687e-008
0.994999	2.85989e-008
1	4.16353e-007
